id_place,id_empleado,id_contrato,provincia,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,nombre_contrato,work_place,supervisor,jefe,estado,edad,dias_empresa,años_empresa,tramo_empresa,tramo_edad,horas_contrato
801,73.0,100,NAVARRA,Thomas Day,Holiday representative,ESPAÑA,2018-02-02,2021-09-30,2023-09-17,100.0,Otros,Mujer,1972-05-07,bbenson@empresa.com,INDEFINIDO,,,,Salida,51.0,2025,6.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
329,74.0,200,MADRID,Andrea Johnson,Designer graphic,ESPAÑA,2023-03-03,2023-09-17,2023-09-17,50.0,Otros,Hombre,1997-05-29,wellspeter@example.org,INDEFINIDO,Jenningsland,Dominique Hernandez,Catherine Walker MD,Activo,26.0,194,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
7,75.0,200,NAVARRA,Christina Ayala,Holiday representative,ESPAÑA,2018-02-15,2018-07-31,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1998-03-05,davidsonjacob@empresa.org,INDEFINIDO,Port Marissaview,Jessica Hobbs,Catherine Walker MD,Salida,26.0,2012,6.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
1,76.0,502,MADRID,Brandon Lam,Designer graphic,ESPAÑA,2021-09-22,2021-09-29,2022-03-21,90.0,Baja voluntaria del trabajador,Hombre,1995-05-22,shafferlori@empresa.net,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,28.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,77.0,502,MADRID,Vanessa Scott,Designer graphic,ESPAÑA,2021-10-04,2022-08-15,2022-10-03,90.0,Baja voluntaria del trabajador,Mujer,1997-04-07,morganlaura@example.org,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,26.0,359,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,78.0,502,MADRID,Mark Vang,Designer graphic,ESPAÑA,2021-10-08,2021-12-29,2022-04-07,75.0,Baja voluntaria del trabajador,Mujer,1997-09-06,bensonamy@empresa.net,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,26.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
403,79.0,189,MADRID,Michelle Gibson,Designer graphic,VENEZUELA,2021-10-19,2023-03-24,2023-09-17,95.0,Baja voluntaria del trabajador,Mujer,2001-01-30,amanda46@example.net,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,23.0,688,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,80.0,402,MADRID,Madeline Beard DDS,Teacher music,ESPAÑA,2021-10-26,2021-10-31,2022-04-25,100.0,Baja voluntaria del trabajador,Hombre,1988-04-18,gilesmitchell@empresa.org,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,35.0,179,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
1,81.0,502,MADRID,Charles Lee,Designer graphic,ESPAÑA,2021-11-04,2021-11-16,2022-05-03,50.0,Fin de contrato temporal,Mujer,1995-08-18,marshallkatelyn@empresa.com,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,28.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
403,82.0,189,MADRID,Lauren Brown,Designer graphic,ESPAÑA,2021-11-15,2022-09-23,2023-09-17,87.5,Baja voluntaria del trabajador,Mujer,2000-01-30,carolyn95@empresa.com,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,24.0,662,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,83.0,502,MADRID,Timothy Haynes,Designer graphic,FRANCIA,2021-11-22,2021-12-07,2022-05-21,75.0,Baja voluntaria del trabajador,Mujer,1996-06-19,ahinton@empresa.com,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,27.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
7,84.0,189,NAVARRA,Kathleen Smith,Special effects artist,ESPAÑA,2018-04-13,2023-09-17,2023-09-17,100.0,Otros,Mujer,1997-09-04,jessicalang@empresa.com,INDEFINIDO,Port Marissaview,Jessica Hobbs,Catherine Walker MD,Activo,26.0,1954,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
2,85.0,421,CACERES,Donna Powers,Equities trader,ESPAÑA,2022-05-03,2022-11-03,2022-11-03,75.0,Otros,Mujer,1999-08-06,millerlonnie@example.com,CONTRATO TEMPORAL,South Rebecca,John Jones,Kelsey Richardson,Salida,24.0,180,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
403,86.0,502,MADRID,Joe Johnson,Designer graphic,ESPAÑA,2022-02-14,2022-03-13,2022-05-13,52.5,Fin de contrato temporal,Mujer,1999-05-01,drewarnold@empresa.net,CONTRATO TEMPORAL,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
1,87.0,189,VIZCAYA,Steven Moreno,Special effects artist,ESPAÑA,2019-09-06,2023-09-17,2023-09-17,100.0,Otros,Mujer,1995-09-05,matthew80@empresa.net,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Activo,28.0,1451,4.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
403,88.0,289,MADRID,Tammy Brown,Designer graphic,ITALIA,2022-03-08,2023-09-17,2023-09-17,90.0,Otros,Mujer,2000-07-18,slong@empresa.net,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,23.0,549,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
10,89.0,200,CANTABRIA,Jason Lowe DVM,Holiday representative,ESPAÑA,2019-03-01,2021-04-07,2021-04-07,90.0,Despido del trabajador,Mujer,1995-09-17,cassandrawilliams@empresa.org,INDEFINIDO,,,,Salida,28.0,756,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
8,90.0,100,GUIPUZCOA,Cameron Dennis,Special effects artist,ESPAÑA,2018-07-05,2022-04-16,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,1993-10-13,erikcollins@empresa.net,INDEFINIDO,South Lisa,Todd Duarte,Catherine Walker MD,Salida,30.0,1872,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
6,91.0,200,MADRID,Robert Neal,Special effects artist,ESPAÑA,2022-06-20,2022-10-24,2023-09-17,90.0,Fin de contrato temporal,Mujer,1985-11-15,ddelgado@example.org,INDEFINIDO,Brownville,John Jones,Kelsey Richardson,Salida,38.0,447,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
8,92.0,200,GUIPUZCOA,Elizabeth Jimenez,Holiday representative,ESPAÑA,2018-07-09,2019-06-05,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1993-03-04,davidturner@empresa.net,INDEFINIDO,South Lisa,Todd Duarte,Catherine Walker MD,Salida,31.0,1868,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
403,93.0,230,MADRID,Jeremy Martinez,Designer graphic,ESPAÑA,2022-04-25,2023-09-17,2023-09-17,50.0,Otros,Mujer,1999-08-09,samantha54@empresa.org,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,24.0,502,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
403,94.0,100,MADRID,Joseph Evans,Designer graphic,ESPAÑA,2022-04-29,2023-09-17,2023-09-17,100.0,Otros,Mujer,2002-09-19,berrymarie@empresa.org,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,21.0,498,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,95.0,200,MADRID,Dwayne Martin,Designer graphic,ESPAÑA,2022-04-30,2022-05-30,2023-09-17,90.0,Fin de contrato temporal,Hombre,1998-12-28,rhall@empresa.net,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,25.0,497,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,96.0,200,MADRID,Christina Thompson,Designer graphic,ESPAÑA,2022-04-30,2022-05-18,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,2000-12-09,karina23@empresa.net,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,23.0,497,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,97.0,100,MADRID,Alexander Sutton,Designer graphic,PORTUGAL,2022-05-23,2023-08-31,2023-09-17,95.0,Baja voluntaria del trabajador,Mujer,1995-10-21,mitchellernest@example.org,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,28.0,474,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,98.0,200,MADRID,Blake Brock,Designer graphic,VENEZUELA,2022-06-28,2023-09-17,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1992-01-13,kimberlyhall@example.com,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Activo,32.0,439,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
7,99.0,100,BARCELONA,Nicholas Jones,Designer graphic,ESPAÑA,2022-09-19,2023-09-17,2023-09-17,87.5,Fin de contrato temporal,Hombre,2001-07-05,bkey@example.net,INDEFINIDO,Port Marissaview,Jessica Hobbs,Catherine Walker MD,Activo,22.0,358,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,100.0,510,MADRID,William Schneider,Designer graphic,ESPAÑA,2023-07-27,2023-09-03,2023-09-17,90.0,Baja voluntaria del trabajador,Hombre,2003-09-23,johnsonjenny@empresa.org,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,20.0,50,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,101.0,200,MADRID,Nathan Zhang,Designer graphic,ESPAÑA,2022-07-04,2023-09-17,2023-09-17,75.0,Otros,Mujer,2002-10-28,jeremyparker@empresa.org,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Activo,21.0,433,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
1,102.0,200,MADRID,Cory Thompson,Designer graphic,ESPAÑA,2022-07-19,2023-09-17,2023-09-17,82.5,Otros,Mujer,1998-10-31,dillonsarah@empresa.com,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Activo,25.0,418,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
4,103.0,200,CANTABRIA,Katherine Shah,Holiday representative,ESPAÑA,2017-08-22,2017-08-28,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1989-07-04,fmichael@empresa.org,INDEFINIDO,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,34.0,2185,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
6,104.0,502,VIZCAYA,Felicia Kim,Holiday representative,ESPAÑA,2017-11-08,2017-11-09,2018-05-07,30.8,Fin de contrato temporal,Hombre,1996-01-13,woodvalerie@empresa.org,CONTRATO TEMPORAL,Brownville,John Jones,Kelsey Richardson,Salida,28.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
1,105.0,200,MADRID,Matthew Ali,Designer graphic,ESPAÑA,2022-08-08,2022-08-10,2023-09-17,75.0,Fin de contrato temporal,Mujer,1998-05-25,jennifer86@empresa.net,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,25.0,399,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
7,106.0,200,NAVARRA,Tony Reyes,Holiday representative,FRANCIA,2018-07-27,2018-08-02,2023-09-17,30.0,Baja voluntaria del trabajador,Mujer,1994-05-26,xwebb@empresa.net,INDEFINIDO,Port Marissaview,Jessica Hobbs,Catherine Walker MD,Salida,29.0,1850,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
403,107.0,100,MADRID,Eric Murillo,Designer graphic,VENEZUELA,2022-09-26,2022-09-28,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,2000-07-04,bakersteven@empresa.org,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,23.0,351,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
403,108.0,200,MADRID,Maria Medina,Designer graphic,ESPAÑA,2022-10-04,2023-02-26,2023-09-17,97.5,Baja voluntaria del trabajador,Mujer,2000-11-24,smithaaron@example.org,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,23.0,343,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
3,109.0,502,MADRID,Christine Hall,Holiday representative,ECUADOR,2018-08-10,2019-02-09,2019-02-09,30.0,Fin de contrato temporal,Mujer,1992-10-13,qirwin@empresa.com,CONTRATO TEMPORAL,Aaronfurt,John Jones,Kelsey Richardson,Salida,31.0,179,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
1,110.0,200,MADRID,Brenda Stone,Designer graphic,VENEZUELA,2022-10-18,2023-09-17,2023-09-17,95.0,Otros,Mujer,1991-01-20,megan89@empresa.net,INDEFINIDO,Wesleyland,Todd Duarte,Catherine Walker MD,Activo,33.0,329,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
2,111.0,200,NAVARRA,James Stevens,Holiday representative,ESPAÑA,2018-09-03,2018-12-27,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1992-12-16,robertsvincent@empresa.net,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,31.0,1814,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
9,112.0,200,NAVARRA,Jeremy Strong,Holiday representative,ESPAÑA,2018-09-03,2018-09-12,2023-09-17,30.0,Fin de contrato temporal,Mujer,1998-06-28,brandonfuller@empresa.org,INDEFINIDO,,,,Salida,25.0,1814,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
403,113.0,200,MADRID,Kim Lynch,Designer graphic,VENEZUELA,2023-02-28,2023-09-17,2023-09-17,92.5,Otros,Mujer,1995-08-30,darren36@empresa.com,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,28.0,199,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
2,114.0,100,MADRID,Melissa Roberts,Teacher music,ESPAÑA,2023-03-06,2023-03-08,2023-09-17,100.0,Fin de contrato temporal,Hombre,1992-06-29,ywoods@empresa.com,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,31.0,191,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
403,115.0,502,MADRID,Arthur Richardson,Designer graphic,ESPAÑA,2023-06-19,2023-08-24,2023-09-18,82.5,Baja voluntaria del trabajador,Mujer,1995-08-23,eduke@empresa.net,CONTRATO TEMPORAL,Christinabury,Dominique Hernandez,Catherine Walker MD,Salida,28.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
403,116.0,200,MADRID,Sandra Henry,Designer graphic,ESPAÑA,2023-04-20,2023-09-17,2023-09-17,77.5,Otros,Mujer,1994-10-04,dmorrison@empresa.org,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,29.0,147,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
2,117.0,200,NAVARRA,Derek King,Holiday representative,ESPAÑA,2018-10-04,2019-07-25,2023-09-17,90.0,Fin de contrato temporal,Mujer,1996-06-03,marthafernandez@empresa.com,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,27.0,1783,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
12,118.0,100,GUIPUZCOA,Jessica Duncan,Designer graphic,ESPAÑA,2018-10-03,2023-09-17,2023-09-17,90.0,Otros,Mujer,1992-08-26,jasonsmall@example.net,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Activo,31.0,1784,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
12,119.0,200,GUIPUZCOA,Sara Vaughn,Holiday representative,ESPAÑA,2018-10-03,2018-10-04,2018-10-04,50.0,Fin de contrato temporal,Mujer,1988-03-10,erindalton@empresa.net,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,36.0,1,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 15 A 20 HORAS
12,120.0,200,GUIPUZCOA,Eric Jones,Holiday representative,ESPAÑA,2018-10-05,2019-06-30,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1997-03-28,wilsonchristopher@empresa.net,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,26.0,1782,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
13,121.0,502,GUIPUZCOA,Dawn Alvarez,Designer graphic,ESPAÑA,2019-04-20,2019-05-19,2019-05-19,50.0,Otros,Mujer,1999-09-08,petersonjanice@empresa.org,CONTRATO TEMPORAL,,,,Salida,24.0,29,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
12,122.0,200,GUIPUZCOA,Faith Horn,Holiday representative,ESPAÑA,2018-10-09,2018-10-20,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1993-01-28,fergusonlindsey@empresa.org,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,31.0,1778,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
12,123.0,200,GUIPUZCOA,Patricia Bartlett,Holiday representative,ESPAÑA,2018-10-16,2019-02-28,2019-02-28,50.0,Fin de contrato temporal,Mujer,1995-09-23,zhall@empresa.net,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,28.0,132,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
10,124.0,200,CANTABRIA,Hector Ross,Holiday representative,ESPAÑA,2018-10-22,2019-03-14,2019-03-14,50.0,Fin de contrato temporal,Mujer,1993-10-25,lori82@empresa.org,INDEFINIDO,,,,Salida,30.0,142,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
12,125.0,200,GUIPUZCOA,Cindy Henderson,Holiday representative,ESPAÑA,2018-10-29,2019-06-07,2023-09-17,37.5,Baja voluntaria del trabajador,Mujer,1998-10-11,laurapope@empresa.com,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,25.0,1758,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
334,126.0,100,NAVARRA,Catherine Daniels,Designer graphic,ESPAÑA,2023-03-06,2023-09-17,2023-09-17,90.0,Otros,Mujer,1996-08-22,smithalexander@example.org,INDEFINIDO,South Aaronbury,Greg Stanley,James Moran,Activo,27.0,191,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
12,127.0,200,GUIPUZCOA,Mr. Stephen Hudson,Designer graphic,COLOMBIA,2018-11-02,2019-01-09,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1993-03-10,dixonjohn@empresa.com,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,31.0,1755,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
8,128.0,200,GUIPUZCOA,Tyler Richard,Designer graphic,ESPAÑA,2018-11-12,2019-03-09,2023-09-17,50.0,Baja voluntaria del trabajador,Mujer,1995-05-23,murphybenjamin@empresa.org,INDEFINIDO,South Lisa,Todd Duarte,Catherine Walker MD,Salida,28.0,1745,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
7,129.0,200,NAVARRA,Joshua Jackson,Holiday representative,ESPAÑA,2018-11-14,2018-12-31,2023-09-17,30.0,Baja voluntaria del trabajador,Mujer,1998-09-15,stephenjones@empresa.com,INDEFINIDO,Port Marissaview,Jessica Hobbs,Catherine Walker MD,Salida,25.0,1743,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
12,130.0,200,GUIPUZCOA,Heather Gaines,Designer graphic,ESPAÑA,2018-12-12,2019-01-22,2023-09-17,37.5,Baja voluntaria del trabajador,Mujer,1998-07-10,johnsilva@empresa.com,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,25.0,1715,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
2,131.0,200,NAVARRA,Kirk Barnett,Holiday representative,ESPAÑA,2018-12-14,2019-04-27,2023-09-17,37.5,Baja voluntaria del trabajador,Mujer,1998-11-25,wguzman@empresa.net,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,25.0,1713,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
4,133.0,502,MADRID,Edgar Wong,Designer graphic,ESPAÑA,2022-12-13,2023-01-10,2023-01-10,50.0,Otros,Mujer,2003-05-02,bmckenzie@example.net,CONTRATO TEMPORAL,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,20.0,27,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
2,134.0,200,NAVARRA,Michele Kramer,Designer graphic,ESPAÑA,2018-12-20,2019-04-01,2023-09-17,50.0,Fin de contrato temporal,Mujer,1996-09-16,markjackson@empresa.com,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,27.0,1707,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
9,135.0,200,NAVARRA,Mitchell Sparks,Designer graphic,ESPAÑA,2018-12-26,2023-09-17,2023-09-17,100.0,Otros,Mujer,1995-02-22,sergioewing@empresa.com,INDEFINIDO,,,,Activo,29.0,1701,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
9,136.0,289,ILLES BALEARS,Catherine Marsh,Designer graphic,ESPAÑA,2022-12-13,2023-03-12,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,2002-02-16,orice@example.net,INDEFINIDO,,,,Salida,22.0,274,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
8,137.0,502,GUIPUZCOA,Joseph Scott,Designer graphic,ESPAÑA,2019-01-19,2019-05-11,2019-07-18,90.0,Baja voluntaria del trabajador,Mujer,1987-08-22,jvilla@empresa.com,CONTRATO TEMPORAL,South Lisa,Todd Duarte,Catherine Walker MD,Salida,36.0,179,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
3,138.0,289,MADRID,William King,Designer graphic,ESPAÑA,2019-02-02,2021-02-07,2021-02-07,30.0,Despido del trabajador,Mujer,1996-08-23,jonathan10@empresa.net,INDEFINIDO,Aaronfurt,John Jones,Kelsey Richardson,Salida,27.0,725,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
8,139.0,289,MADRID,Christina Wolfe,Designer graphic,ESPAÑA,2022-12-20,2023-09-17,2023-09-17,62.5,Despido del trabajador,Mujer,1995-04-05,nward@example.net,INDEFINIDO,South Lisa,Todd Duarte,Catherine Walker MD,Activo,28.0,267,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
8,140.0,502,GUIPUZCOA,Kevin Estes,Designer graphic,ESPAÑA,2019-03-01,2019-03-28,2019-08-31,37.5,Fin de contrato temporal,Mujer,1996-07-13,markmays@empresa.org,CONTRATO TEMPORAL,South Lisa,Todd Duarte,Catherine Walker MD,Salida,27.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
13,141.0,502,GUIPUZCOA,Mr. Hayden Hobbs Jr.,Designer graphic,ESPAÑA,2019-03-04,2019-04-25,2019-09-03,50.0,Baja voluntaria del trabajador,Mujer,1992-07-03,jeffrey68@empresa.net,CONTRATO TEMPORAL,,,,Salida,31.0,179,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
13,142.0,502,GUIPUZCOA,Barbara Herring,Designer graphic,ESPAÑA,2019-03-04,2019-04-20,2019-04-17,50.0,Fin de contrato temporal,Mujer,1995-07-22,lrodgers@empresa.org,CONTRATO TEMPORAL,,,,Salida,28.0,43,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
13,143.0,502,GUIPUZCOA,Jeremy Marquez,Designer graphic,ESPAÑA,2019-02-27,2019-08-17,2019-08-26,90.0,Baja voluntaria del trabajador,Mujer,1995-01-26,ccoleman@empresa.org,CONTRATO TEMPORAL,,,,Salida,29.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
